time_id,hour,minute,time_am_or_pm
017037,5,37,PM
017038,5,38,PM
017039,5,39,PM
017040,5,40,PM
017041,5,41,PM
017042,5,42,PM
017043,5,43,PM
017044,5,44,PM
017045,5,45,PM
017046,5,46,PM
017047,5,47,PM
017048,5,48,PM
017049,5,49,PM
017050,5,50,PM
017051,5,51,PM
017052,5,52,PM
017053,5,53,PM
017054,5,54,PM
017055,5,55,PM
017056,5,56,PM
017057,5,57,PM
017058,5,58,PM
017059,5,59,PM
01800,6,0,PM
01801,6,1,PM
01802,6,2,PM
01803,6,3,PM
01804,6,4,PM
01805,6,5,PM
01806,6,6,PM
01807,6,7,PM
01808,6,8,PM
01809,6,9,PM
018010,6,10,PM
018011,6,11,PM
018012,6,12,PM
018013,6,13,PM
018014,6,14,PM
018015,6,15,PM
018016,6,16,PM
018017,6,17,PM
018018,6,18,PM
018019,6,19,PM
018020,6,20,PM
018021,6,21,PM
018022,6,22,PM
018023,6,23,PM
018024,6,24,PM
018025,6,25,PM
018026,6,26,PM
018027,6,27,PM
018028,6,28,PM
018029,6,29,PM
018030,6,30,PM
018031,6,31,PM
018032,6,32,PM
018033,6,33,PM
018034,6,34,PM
018035,6,35,PM
018036,6,36,PM
018037,6,37,PM
018038,6,38,PM
018039,6,39,PM
018040,6,40,PM
018041,6,41,PM
018042,6,42,PM
018043,6,43,PM
018044,6,44,PM
018045,6,45,PM
018046,6,46,PM
018047,6,47,PM
018048,6,48,PM
018049,6,49,PM
018050,6,50,PM
018051,6,51,PM
018052,6,52,PM
018053,6,53,PM
018054,6,54,PM
018055,6,55,PM
018056,6,56,PM
018057,6,57,PM
018058,6,58,PM
018059,6,59,PM
01900,7,0,PM
01901,7,1,PM
01902,7,2,PM
01903,7,3,PM
01904,7,4,PM
01905,7,5,PM
01906,7,6,PM
01907,7,7,PM
01908,7,8,PM
01909,7,9,PM
019010,7,10,PM
019011,7,11,PM
019012,7,12,PM
019013,7,13,PM
019014,7,14,PM
019015,7,15,PM
019016,7,16,PM
019017,7,17,PM
019018,7,18,PM
019019,7,19,PM
019020,7,20,PM
019021,7,21,PM
019022,7,22,PM
019023,7,23,PM
019024,7,24,PM
019025,7,25,PM
019026,7,26,PM
019027,7,27,PM
019028,7,28,PM
019029,7,29,PM
019030,7,30,PM
019031,7,31,PM
019032,7,32,PM
019033,7,33,PM
019034,7,34,PM
019035,7,35,PM
019036,7,36,PM
019037,7,37,PM
019038,7,38,PM
019039,7,39,PM
019040,7,40,PM
019041,7,41,PM
019042,7,42,PM
019043,7,43,PM
019044,7,44,PM
019045,7,45,PM
019046,7,46,PM
019047,7,47,PM
019048,7,48,PM
019049,7,49,PM
019050,7,50,PM
019051,7,51,PM
019052,7,52,PM
019053,7,53,PM
019054,7,54,PM
019055,7,55,PM
019056,7,56,PM
019057,7,57,PM
019058,7,58,PM
019059,7,59,PM
02000,8,0,PM
02001,8,1,PM
02002,8,2,PM
02003,8,3,PM
02004,8,4,PM
02005,8,5,PM
02006,8,6,PM
02007,8,7,PM
02008,8,8,PM
02009,8,9,PM
020010,8,10,PM
020011,8,11,PM
020012,8,12,PM
020013,8,13,PM
020014,8,14,PM
020015,8,15,PM
020016,8,16,PM
020017,8,17,PM
020018,8,18,PM
020019,8,19,PM
020020,8,20,PM
020021,8,21,PM
020022,8,22,PM
020023,8,23,PM
020024,8,24,PM
020025,8,25,PM
020026,8,26,PM
020027,8,27,PM
020028,8,28,PM
020029,8,29,PM
020030,8,30,PM
020031,8,31,PM
020032,8,32,PM
020033,8,33,PM
020034,8,34,PM
020035,8,35,PM
020036,8,36,PM
020037,8,37,PM
020038,8,38,PM
020039,8,39,PM
020040,8,40,PM
020041,8,41,PM
020042,8,42,PM
020043,8,43,PM
020044,8,44,PM
020045,8,45,PM
020046,8,46,PM
020047,8,47,PM
020048,8,48,PM
020049,8,49,PM
020050,8,50,PM
020051,8,51,PM
020052,8,52,PM
020053,8,53,PM
020054,8,54,PM
020055,8,55,PM
020056,8,56,PM
020057,8,57,PM
020058,8,58,PM
020059,8,59,PM
02100,9,0,PM
02101,9,1,PM
02102,9,2,PM
02103,9,3,PM
02104,9,4,PM
02105,9,5,PM
02106,9,6,PM
02107,9,7,PM
02108,9,8,PM
02109,9,9,PM
021010,9,10,PM
021011,9,11,PM
021012,9,12,PM
021013,9,13,PM
021014,9,14,PM
021015,9,15,PM
021016,9,16,PM
021017,9,17,PM
021018,9,18,PM
021019,9,19,PM
021020,9,20,PM
021021,9,21,PM
021022,9,22,PM
021023,9,23,PM
021024,9,24,PM
021025,9,25,PM
021026,9,26,PM
021027,9,27,PM
021028,9,28,PM
021029,9,29,PM
021030,9,30,PM
021031,9,31,PM
021032,9,32,PM
021033,9,33,PM
021034,9,34,PM
021035,9,35,PM
021036,9,36,PM
021037,9,37,PM
021038,9,38,PM
021039,9,39,PM
021040,9,40,PM
